序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-03-20 00:00,43,优,None
2,天津市,2014-03-20 00:00,150,轻度污染,PM2.5
3,石家庄市,2014-03-20 00:00,114,轻度污染,PM10
4,唐山市,2014-03-20 00:00,128,轻度污染,PM2.5
5,秦皇岛市,2014-03-20 00:00,122,轻度污染,PM10
6,邯郸市,2014-03-20 00:00,99,良,PM2.5
7,邢台市,2014-03-20 00:00,135,轻度污染,PM2.5
8,保定市,2014-03-20 00:00,107,轻度污染,PM10
9,承德市,2014-03-20 00:00,42,优,None
10,沧州市,2014-03-20 00:00,105,轻度污染,PM2.5
11,廊坊市,2014-03-20 00:00,93,良,PM10
12,衡水市,2014-03-20 00:00,97,良,PM10,PM2.5
13,张家口市,2014-03-20 00:00,32,优,None
14,太原市,2014-03-20 00:00,63,良,PM10
15,大同市,2014-03-20 00:00,50,优,None
16,阳泉市,2014-03-20 00:00,77,良,PM10
17,长治市,2014-03-20 00:00,64,良,PM10
18,临汾市,2014-03-20 00:00,67,良,PM10
19,呼和浩特市,2014-03-20 00:00,36,优,None
20,包头市,2014-03-20 00:00,40,优,None
21,赤峰市,2014-03-20 00:00,57,良,PM10
22,鄂尔多斯市,2014-03-20 00:00,52,良,PM10
23,沈阳市,2014-03-20 00:00,104,轻度污染,PM10
24,大连市,2014-03-20 00:00,60,良,PM10
25,鞍山市,2014-03-20 00:00,83,良,PM10
26,抚顺市,2014-03-20 00:00,95,良,PM10
27,本溪市,2014-03-20 00:00,79,良,PM10
28,丹东市,2014-03-20 00:00,54,良,PM10
29,锦州市,2014-03-20 00:00,77,良,PM10
30,营口市,2014-03-20 00:00,60,良,PM10
31,盘锦市,2014-03-20 00:00,76,良,PM10
32,葫芦岛市,2014-03-20 00:00,64,良,PM10
33,长春市,2014-03-20 00:00,68,良,PM10
34,吉林市,2014-03-20 00:00,68,良,PM2.5
35,哈尔滨市,2014-03-20 00:00,44,优,None
36,齐齐哈尔市,2014-03-20 00:00,45,优,None
37,大庆市,2014-03-20 00:00,35,优,None
38,牡丹江市,2014-03-20 00:00,82,良,PM2.5
39,上海市,2014-03-20 00:00,62,良,PM10
40,南京市,2014-03-20 00:00,105,轻度污染,PM2.5
41,无锡市,2014-03-20 00:00,83,良,PM2.5
42,徐州市,2014-03-20 00:00,128,轻度污染,PM2.5
43,常州市,2014-03-20 00:00,78,良,PM2.5
44,苏州市,2014-03-20 00:00,84,良,PM2.5
45,南通市,2014-03-20 00:00,87,良,PM2.5
46,连云港市,2014-03-20 00:00,66,良,PM10
47,淮安市,2014-03-20 00:00,105,轻度污染,PM2.5
48,盐城市,2014-03-20 00:00,147,轻度污染,PM2.5
49,扬州市,2014-03-20 00:00,92,良,PM2.5
50,镇江市,2014-03-20 00:00,77,良,PM2.5
51,泰州市,2014-03-20 00:00,102,轻度污染,PM2.5
52,宿迁市,2014-03-20 00:00,155,中度污染,PM2.5
53,杭州市,2014-03-20 00:00,72,良,PM2.5
54,宁波市,2014-03-20 00:00,83,良,PM2.5
55,温州市,2014-03-20 00:00,69,良,PM2.5
56,嘉兴市,2014-03-20 00:00,None,None,None
57,湖州市,2014-03-20 00:00,58,良,PM10
58,金华市,2014-03-20 00:00,97,良,PM2.5
59,衢州市,2014-03-20 00:00,133,轻度污染,PM2.5
