序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-04-06 00:00,101,轻度污染,PM10
2,天津市,2014-04-06 00:00,126,轻度污染,PM10
3,石家庄市,2014-04-06 00:00,116,轻度污染,PM10
4,唐山市,2014-04-06 00:00,88,良,PM10
5,秦皇岛市,2014-04-06 00:00,70,良,PM10
6,邯郸市,2014-04-06 00:00,106,轻度污染,PM10
7,邢台市,2014-04-06 00:00,157,中度污染,PM10
8,保定市,2014-04-06 00:00,123,轻度污染,PM10
9,承德市,2014-04-06 00:00,62,良,PM10
10,沧州市,2014-04-06 00:00,89,良,PM10
11,廊坊市,2014-04-06 00:00,112,轻度污染,PM10
12,衡水市,2014-04-06 00:00,113,轻度污染,PM10
13,张家口市,2014-04-06 00:00,46,优,None
14,太原市,2014-04-06 00:00,92,良,PM10
15,大同市,2014-04-06 00:00,81,良,PM10
16,阳泉市,2014-04-06 00:00,122,轻度污染,PM10
17,长治市,2014-04-06 00:00,73,良,PM10
18,临汾市,2014-04-06 00:00,95,良,PM2.5
19,呼和浩特市,2014-04-06 00:00,69,良,PM10
20,包头市,2014-04-06 00:00,114,轻度污染,PM10
21,赤峰市,2014-04-06 00:00,116,轻度污染,PM10
22,鄂尔多斯市,2014-04-06 00:00,60,良,PM10
23,沈阳市,2014-04-06 00:00,80,良,PM2.5
24,大连市,2014-04-06 00:00,59,良,PM10
25,鞍山市,2014-04-06 00:00,105,轻度污染,PM10
26,抚顺市,2014-04-06 00:00,82,良,PM10
27,本溪市,2014-04-06 00:00,53,良,PM2.5
28,丹东市,2014-04-06 00:00,48,优,None
29,锦州市,2014-04-06 00:00,79,良,PM10
30,营口市,2014-04-06 00:00,54,良,PM10
31,盘锦市,2014-04-06 00:00,62,良,PM10
32,葫芦岛市,2014-04-06 00:00,62,良,PM10
33,长春市,2014-04-06 00:00,82,良,PM10
34,吉林市,2014-04-06 00:00,62,良,PM10
35,哈尔滨市,2014-04-06 00:00,65,良,PM10
36,齐齐哈尔市,2014-04-06 00:00,52,良,PM10
37,大庆市,2014-04-06 00:00,60,良,PM10,PM2.5
38,牡丹江市,2014-04-06 00:00,64,良,PM2.5
39,上海市,2014-04-06 00:00,42,优,None
40,南京市,2014-04-06 00:00,62,良,PM10
41,无锡市,2014-04-06 00:00,53,良,PM10
42,徐州市,2014-04-06 00:00,76,良,PM10
43,常州市,2014-04-06 00:00,56,良,PM10
44,苏州市,2014-04-06 00:00,32,优,None
45,南通市,2014-04-06 00:00,58,良,PM10
46,连云港市,2014-04-06 00:00,82,良,PM10
47,淮安市,2014-04-06 00:00,63,良,PM10
48,盐城市,2014-04-06 00:00,67,良,PM10
49,扬州市,2014-04-06 00:00,55,良,PM10
50,镇江市,2014-04-06 00:00,66,良,PM10
51,泰州市,2014-04-06 00:00,55,良,PM10
52,宿迁市,2014-04-06 00:00,72,良,PM10
53,杭州市,2014-04-06 00:00,51,良,PM10
54,宁波市,2014-04-06 00:00,42,优,None
55,温州市,2014-04-06 00:00,74,良,PM10
56,嘉兴市,2014-04-06 00:00,38,优,None
57,湖州市,2014-04-06 00:00,36,优,None
58,金华市,2014-04-06 00:00,66,良,PM10
59,衢州市,2014-04-06 00:00,130,轻度污染,PM2.5
60,舟山市,2014-04-06 00:00,41,优,None
61,台州市,2014-04-06 00:00,66,良,PM10
62,丽水市,2014-04-06 00:00,80,良,PM2.5
63,绍兴市,2014-04-06 00:00,37,优,None
64,合肥市,2014-04-06 00:00,52,良,PM10
65,芜湖市,2014-04-06 00:00,70,良,PM10
66,马鞍山市,2014-04-06 00:00,52,良,PM10
67,福州市,2014-04-06 00:00,65,良,PM10
68,厦门市,2014-04-06 00:00,84,良,PM2.5
69,泉州市,2014-04-06 00:00,62,良,PM10
70,南昌市,2014-04-06 00:00,105,轻度污染,PM2.5
71,九江市,2014-04-06 00:00,66,良,PM10
72,济南市,2014-04-06 00:00,101,轻度污染,PM10
73,青岛市,2014-04-06 00:00,99,良,PM10
74,淄博市,2014-04-06 00:00,121,轻度污染,PM10
75,枣庄市,2014-04-06 00:00,111,轻度污染,PM10
76,东营市,2014-04-06 00:00,115,轻度污染,PM10
77,烟台市,2014-04-06 00:00,74,良,PM10
78,潍坊市,2014-04-06 00:00,108,轻度污染,PM10
79,济宁市,2014-04-06 00:00,85,良,PM10
80,泰安市,2014-04-06 00:00,85,良,PM10
81,威海市,2014-04-06 00:00,47,优,None
82,日照市,2014-04-06 00:00,97,良,PM10
83,莱芜市,2014-04-06 00:00,97,良,PM10
84,临沂市,2014-04-06 00:00,85,良,PM10
85,德州市,2014-04-06 00:00,83,良,PM10
86,聊城市,2014-04-06 00:00,133,轻度污染,PM10
87,滨州市,2014-04-06 00:00,77,良,PM10
88,菏泽市,2014-04-06 00:00,95,良,PM10
89,郑州市,2014-04-06 00:00,83,良,PM10
90,开封市,2014-04-06 00:00,135,轻度污染,PM2.5
91,洛阳市,2014-04-06 00:00,79,良,PM10
92,平顶山市,2014-04-06 00:00,125,轻度污染,PM10
93,安阳市,2014-04-06 00:00,99,良,PM10
94,焦作市,2014-04-06 00:00,81,良,PM10
95,三门峡市,2014-04-06 00:00,92,良,PM10
96,武汉市,2014-04-06 00:00,88,良,PM2.5
97,宜昌市,2014-04-06 00:00,155,中度污染,PM2.5
98,荆州市,2014-04-06 00:00,124,轻度污染,PM10
99,长沙市,2014-04-06 00:00,176,中度污染,PM2.5
100,株洲市,2014-04-06 00:00,189,中度污染,PM2.5
