序号,城市,时间,AQI指数,空气质量级别,首要污染物
182,赤峰市,2014-08-14 23:00,31,优,None
183,鄂尔多斯市,2014-08-14 23:00,47,优,None
184,沈阳市,2014-08-14 23:00,59,良,PM10
185,大连市,2014-08-14 23:00,46,优,None
186,鞍山市,2014-08-14 23:00,63,良,PM10
187,抚顺市,2014-08-14 23:00,64,良,PM10
188,本溪市,2014-08-14 23:00,57,良,PM10
189,丹东市,2014-08-14 23:00,57,良,PM10
190,锦州市,2014-08-14 23:00,77,良,PM2.5
191,营口市,2014-08-14 23:00,98,良,PM2.5
192,盘锦市,2014-08-14 23:00,59,良,PM2.5
193,葫芦岛市,2014-08-14 23:00,74,良,PM2.5
194,长春市,2014-08-14 23:00,76,良,PM10
195,吉林市,2014-08-14 23:00,64,良,PM10
196,哈尔滨市,2014-08-14 23:00,43,优,None
197,齐齐哈尔市,2014-08-14 23:00,35,优,None
198,大庆市,2014-08-14 23:00,18,优,None
199,牡丹江市,2014-08-14 23:00,49,优,None
200,上海市,2014-08-14 23:00,29,优,None
201,南京市,2014-08-14 23:00,57,良,PM2.5
202,无锡市,2014-08-14 23:00,52,良,PM2.5
203,徐州市,2014-08-14 23:00,68,良,PM10
204,常州市,2014-08-14 23:00,73,良,PM2.5
205,苏州市,2014-08-14 23:00,29,优,None
206,南通市,2014-08-14 23:00,30,优,None
207,连云港市,2014-08-14 23:00,81,良,PM10
208,淮安市,2014-08-14 23:00,87,良,PM2.5
209,盐城市,2014-08-14 23:00,63,良,PM2.5
210,扬州市,2014-08-14 23:00,54,良,PM10
211,镇江市,2014-08-14 23:00,53,良,PM10
212,泰州市,2014-08-14 23:00,55,良,PM2.5
213,宿迁市,2014-08-14 23:00,99,良,PM2.5
214,杭州市,2014-08-14 23:00,35,优,None
215,宁波市,2014-08-14 23:00,24,优,None
216,温州市,2014-08-14 23:00,37,优,None
217,嘉兴市,2014-08-14 23:00,92,良,PM2.5
218,湖州市,2014-08-14 23:00,25,优,None
219,金华市,2014-08-14 23:00,29,优,None
220,衢州市,2014-08-14 23:00,43,优,None
221,舟山市,2014-08-14 23:00,34,优,None
222,台州市,2014-08-14 23:00,40,优,None
223,丽水市,2014-08-14 23:00,28,优,None
224,绍兴市,2014-08-14 23:00,43,优,None
225,合肥市,2014-08-14 23:00,87,良,PM2.5
226,芜湖市,2014-08-14 23:00,65,良,PM2.5
227,马鞍山市,2014-08-14 23:00,67,良,PM10
228,福州市,2014-08-14 23:00,32,优,None
229,厦门市,2014-08-14 23:00,34,优,None
230,泉州市,2014-08-14 23:00,51,良,PM10
231,南昌市,2014-08-14 23:00,58,良,PM10
232,九江市,2014-08-14 23:00,50,优,None
233,济南市,2014-08-14 23:00,123,轻度污染,PM2.5
234,青岛市,2014-08-14 23:00,43,优,None
235,淄博市,2014-08-14 23:00,83,良,PM2.5
236,枣庄市,2014-08-14 23:00,90,良,PM2.5
237,东营市,2014-08-14 23:00,88,良,PM2.5
238,烟台市,2014-08-14 23:00,32,优,None
239,潍坊市,2014-08-14 23:00,143,轻度污染,PM2.5
240,济宁市,2014-08-14 23:00,102,轻度污染,PM2.5
241,泰安市,2014-08-14 23:00,105,轻度污染,PM2.5
242,威海市,2014-08-14 23:00,37,优,None
243,日照市,2014-08-14 23:00,58,良,PM10
244,莱芜市,2014-08-14 23:00,119,轻度污染,PM2.5
245,临沂市,2014-08-14 23:00,147,轻度污染,PM10
246,德州市,2014-08-14 23:00,72,良,PM10
247,聊城市,2014-08-14 23:00,139,轻度污染,PM2.5
248,滨州市,2014-08-14 23:00,82,良,PM2.5
249,菏泽市,2014-08-14 23:00,122,轻度污染,PM2.5
250,郑州市,2014-08-14 23:00,104,轻度污染,PM10
251,开封市,2014-08-14 23:00,119,轻度污染,PM2.5
252,洛阳市,2014-08-14 23:00,79,良,PM10
253,平顶山市,2014-08-14 23:00,92,良,PM2.5
254,安阳市,2014-08-14 23:00,83,良,PM2.5
255,焦作市,2014-08-14 23:00,81,良,PM10
256,三门峡市,2014-08-14 23:00,70,良,PM10
