序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-06-03 00:00,65,良,PM10
2,天津市,2014-06-03 00:00,70,良,PM10
3,石家庄市,2014-06-03 00:00,89,良,PM10
4,唐山市,2014-06-03 00:00,71,良,PM10
5,秦皇岛市,2014-06-03 00:00,40,优,None
6,邯郸市,2014-06-03 00:00,64,良,PM10
7,邢台市,2014-06-03 00:00,77,良,PM10
8,保定市,2014-06-03 00:00,101,轻度污染,PM10
9,承德市,2014-06-03 00:00,63,良,PM10
10,沧州市,2014-06-03 00:00,67,良,PM10
11,廊坊市,2014-06-03 00:00,64,良,PM10
12,衡水市,2014-06-03 00:00,97,良,PM2.5
13,张家口市,2014-06-03 00:00,36,优,None
14,太原市,2014-06-03 00:00,59,良,PM10
15,大同市,2014-06-03 00:00,37,优,None
16,阳泉市,2014-06-03 00:00,96,良,PM10
17,长治市,2014-06-03 00:00,88,良,PM10
18,临汾市,2014-06-03 00:00,153,中度污染,PM2.5
19,呼和浩特市,2014-06-03 00:00,79,良,PM10
20,包头市,2014-06-03 00:00,171,中度污染,PM10
21,赤峰市,2014-06-03 00:00,62,良,PM10
22,鄂尔多斯市,2014-06-03 00:00,77,良,PM10
23,沈阳市,2014-06-03 00:00,58,良,PM2.5
24,大连市,2014-06-03 00:00,52,良,PM10
25,鞍山市,2014-06-03 00:00,92,良,PM10
26,抚顺市,2014-06-03 00:00,56,良,PM10
27,本溪市,2014-06-03 00:00,62,良,PM2.5
28,丹东市,2014-06-03 00:00,69,良,PM10,PM2.5
29,锦州市,2014-06-03 00:00,53,良,PM2.5
30,营口市,2014-06-03 00:00,59,良,PM10
31,盘锦市,2014-06-03 00:00,92,良,PM10,PM2.5
32,葫芦岛市,2014-06-03 00:00,51,良,PM10
33,长春市,2014-06-03 00:00,60,良,PM10
34,吉林市,2014-06-03 00:00,59,良,PM10
35,哈尔滨市,2014-06-03 00:00,108,轻度污染,PM10
36,齐齐哈尔市,2014-06-03 00:00,63,良,PM10
37,大庆市,2014-06-03 00:00,85,良,PM10
38,牡丹江市,2014-06-03 00:00,82,良,PM10
39,上海市,2014-06-03 00:00,48,优,None
40,南京市,2014-06-03 00:00,55,良,PM2.5
41,无锡市,2014-06-03 00:00,31,优,None
42,徐州市,2014-06-03 00:00,98,良,PM2.5
43,常州市,2014-06-03 00:00,29,优,None
44,苏州市,2014-06-03 00:00,52,良,PM10
45,南通市,2014-06-03 00:00,38,优,None
46,连云港市,2014-06-03 00:00,32,优,None
47,淮安市,2014-06-03 00:00,58,良,PM2.5
48,盐城市,2014-06-03 00:00,27,优,None
49,扬州市,2014-06-03 00:00,49,优,None
50,镇江市,2014-06-03 00:00,29,优,None
51,泰州市,2014-06-03 00:00,33,优,None
52,宿迁市,2014-06-03 00:00,67,良,PM10
53,杭州市,2014-06-03 00:00,46,优,None
54,宁波市,2014-06-03 00:00,54,良,PM10,PM2.5
55,温州市,2014-06-03 00:00,57,良,PM10
56,嘉兴市,2014-06-03 00:00,48,优,None
57,湖州市,2014-06-03 00:00,42,优,None
58,金华市,2014-06-03 00:00,62,良,PM2.5
59,衢州市,2014-06-03 00:00,59,良,PM2.5
60,舟山市,2014-06-03 00:00,50,优,None
61,台州市,2014-06-03 00:00,95,良,PM2.5
62,丽水市,2014-06-03 00:00,49,优,None
63,绍兴市,2014-06-03 00:00,55,良,PM10
64,合肥市,2014-06-03 00:00,95,良,PM2.5
65,芜湖市,2014-06-03 00:00,93,良,PM2.5
66,马鞍山市,2014-06-03 00:00,62,良,PM2.5
67,福州市,2014-06-03 00:00,45,优,None
68,厦门市,2014-06-03 00:00,51,良,PM10
69,泉州市,2014-06-03 00:00,30,优,None
70,南昌市,2014-06-03 00:00,84,良,PM2.5
71,九江市,2014-06-03 00:00,53,良,PM2.5
72,济南市,2014-06-03 00:00,76,良,PM10
73,青岛市,2014-06-03 00:00,56,良,PM10
74,淄博市,2014-06-03 00:00,59,良,PM2.5
75,枣庄市,2014-06-03 00:00,82,良,PM2.5
76,东营市,2014-06-03 00:00,45,优,None
