序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2015-06-10 00:00,74,良,PM2.5
2,天津市,2015-06-10 00:00,60,良,PM2.5
3,石家庄市,2015-06-10 00:00,120,轻度污染,PM2.5
4,唐山市,2015-06-10 00:00,89,良,PM2.5
5,秦皇岛市,2015-06-10 00:00,60,良,PM10
6,邯郸市,2015-06-10 00:00,151,中度污染,PM10
7,邢台市,2015-06-10 00:00,160,中度污染,PM10
8,保定市,2015-06-10 00:00,115,轻度污染,PM2.5
9,承德市,2015-06-10 00:00,42,优,None
10,沧州市,2015-06-10 00:00,102,轻度污染,PM10
11,廊坊市,2015-06-10 00:00,82,良,PM2.5
12,衡水市,2015-06-10 00:00,200,中度污染,PM10
13,张家口市,2015-06-10 00:00,72,良,PM2.5
14,太原市,2015-06-10 00:00,55,良,PM10
15,大同市,2015-06-10 00:00,53,良,PM10
16,阳泉市,2015-06-10 00:00,70,良,PM2.5
17,长治市,2015-06-10 00:00,82,良,PM2.5
18,晋城市,2015-06-10 00:00,85,良,PM10
19,朔州市,2015-06-10 00:00,59,良,O3
20,晋中市,2015-06-10 00:00,67,良,PM10
21,运城市,2015-06-10 00:00,83,良,PM2.5
22,忻州市,2015-06-10 00:00,31,优,None
23,临汾市,2015-06-10 00:00,56,良,PM10
24,吕梁市,2015-06-10 00:00,77,良,PM2.5
25,呼和浩特市,2015-06-10 00:00,49,优,None
26,包头市,2015-06-10 00:00,70,良,PM10
27,乌海市,2015-06-10 00:00,152,中度污染,PM10
28,赤峰市,2015-06-10 00:00,52,良,PM10
29,通辽市,2015-06-10 00:00,59,良,PM10
30,鄂尔多斯市,2015-06-10 00:00,41,优,None
31,呼伦贝尔市,2015-06-10 00:00,69,良,PM10
32,巴彦淖尔市,2015-06-10 00:00,500,严重污染,PM10
33,乌兰察布市,2015-06-10 00:00,46,优,None
34,兴安盟,2015-06-10 00:00,85,良,PM10
35,锡林郭勒盟,2015-06-10 00:00,40,优,None
36,阿拉善盟,2015-06-10 00:00,98,良,PM10
37,沈阳市,2015-06-10 00:00,58,良,PM2.5
38,大连市,2015-06-10 00:00,51,良,PM10
39,瓦房店市,2015-06-10 00:00,53,良,PM2.5
40,鞍山市,2015-06-10 00:00,48,优,None
41,抚顺市,2015-06-10 00:00,65,良,PM10
42,本溪市,2015-06-10 00:00,46,优,None
43,丹东市,2015-06-10 00:00,57,良,PM2.5
44,锦州市,2015-06-10 00:00,65,良,PM2.5
45,营口市,2015-06-10 00:00,48,优,None
46,阜新市,2015-06-10 00:00,43,优,None
47,辽阳市,2015-06-10 00:00,33,优,None
48,盘锦市,2015-06-10 00:00,51,良,PM10
49,铁岭市,2015-06-10 00:00,60,良,PM2.5
50,朝阳市,2015-06-10 00:00,37,优,None
51,葫芦岛市,2015-06-10 00:00,82,良,PM2.5
52,长春市,2015-06-10 00:00,63,良,PM10
