584,张家界市,2015-01-07 23:00,156,中度污染,PM2.5
585,益阳市,2015-01-07 23:00,223,重度污染,PM2.5
586,郴州市,2015-01-07 23:00,138,轻度污染,PM2.5
587,永州市,2015-01-07 23:00,114,轻度污染,PM2.5
588,怀化市,2015-01-07 23:00,152,中度污染,PM2.5
589,娄底市,2015-01-07 23:00,182,中度污染,PM2.5
590,湘西州,2015-01-07 23:00,87,良,PM2.5
591,广州市,2015-01-07 23:00,52,良,PM2.5
592,韶关市,2015-01-07 23:00,43,优,None
593,深圳市,2015-01-07 23:00,53,良,PM2.5
594,珠海市,2015-01-07 23:00,64,良,PM2.5
595,汕头市,2015-01-07 23:00,53,良,PM10
596,佛山市,2015-01-07 23:00,46,优,None
597,江门市,2015-01-07 23:00,58,良,PM2.5
598,湛江市,2015-01-07 23:00,122,轻度污染,PM2.5
599,茂名市,2015-01-07 23:00,110,轻度污染,PM2.5
600,肇庆市,2015-01-07 23:00,28,优,None
601,惠州市,2015-01-07 23:00,43,优,None
602,梅州市,2015-01-07 23:00,54,良,PM2.5
603,汕尾市,2015-01-07 23:00,45,优,None
604,河源市,2015-01-07 23:00,57,良,PM2.5
605,阳江市,2015-01-07 23:00,59,良,PM10
606,清远市,2015-01-07 23:00,36,优,None
607,东莞市,2015-01-07 23:00,55,良,PM2.5
608,中山市,2015-01-07 23:00,48,优,None
609,潮州市,2015-01-07 23:00,40,优,None
610,揭阳市,2015-01-07 23:00,48,优,None
611,云浮市,2015-01-07 23:00,22,优,None
612,南宁市,2015-01-07 23:00,74,良,PM2.5
613,柳州市,2015-01-07 23:00,77,良,PM2.5
614,桂林市,2015-01-07 23:00,99,良,PM2.5
615,梧州市,2015-01-07 23:00,54,良,PM2.5
616,北海市,2015-01-07 23:00,92,良,PM2.5
617,防城港市,2015-01-07 23:00,59,良,PM10,PM2.5
618,钦州市,2015-01-07 23:00,70,良,PM2.5
619,贵港市,2015-01-07 23:00,54,良,PM2.5
620,玉林市,2015-01-07 23:00,63,良,PM2.5
621,百色市,2015-01-07 23:00,79,良,PM2.5
622,贺州市,2015-01-07 23:00,74,良,PM2.5
623,河池市,2015-01-07 23:00,64,良,PM2.5
624,来宾市,2015-01-07 23:00,87,良,PM2.5
625,崇左市,2015-01-07 23:00,87,良,PM2.5
626,海口市,2015-01-07 23:00,74,良,PM2.5
627,三亚市,2015-01-07 23:00,77,良,PM2.5
628,重庆市,2015-01-07 23:00,92,良,PM2.5
629,成都市,2015-01-07 23:00,102,轻度污染,PM2.5
630,自贡市,2015-01-07 23:00,110,轻度污染,PM2.5
631,攀枝花市,2015-01-07 23:00,78,良,PM10
632,泸州市,2015-01-07 23:00,84,良,PM2.5
633,德阳市,2015-01-07 23:00,100,良,PM2.5
634,绵阳市,2015-01-07 23:00,88,良,PM2.5
635,广元市,2015-01-07 23:00,62,良,PM10
636,遂宁市,2015-01-07 23:00,75,良,PM10,PM2.5
637,内江市,2015-01-07 23:00,78,良,PM2.5
638,乐山市,2015-01-07 23:00,168,中度污染,PM2.5
639,南充市,2015-01-07 23:00,90,良,PM2.5
640,眉山市,2015-01-07 23:00,133,轻度污染,PM2.5
641,宜宾市,2015-01-07 23:00,165,中度污染,PM2.5
642,广安市,2015-01-07 23:00,99,良,PM2.5
643,达州市,2015-01-07 23:00,172,中度污染,PM2.5
644,雅安市,2015-01-07 23:00,117,轻度污染,PM2.5
645,巴中市,2015-01-07 23:00,99,良,PM2.5
646,资阳市,2015-01-07 23:00,74,良,PM10
647,阿坝州,2015-01-07 23:00,42,优,None
648,甘孜州,2015-01-07 23:00,29,优,None
649,凉山州,2015-01-07 23:00,46,优,None
650,贵阳市,2015-01-07 23:00,84,良,PM2.5
651,六盘水市,2015-01-07 23:00,112,轻度污染,PM2.5
652,遵义市,2015-01-07 23:00,98,良,PM2.5
653,安顺市,2015-01-07 23:00,83,良,PM10,PM2.5
654,铜仁地区,2015-01-07 23:00,79,良,PM2.5
655,黔西南州,2015-01-07 23:00,57,良,PM10
656,毕节市,2015-01-07 23:00,75,良,PM2.5
657,黔东南州,2015-01-07 23:00,40,优,None
658,黔南州,2015-01-07 23:00,27,优,None
659,昆明市,2015-01-07 23:00,87,良,PM2.5
660,曲靖市,2015-01-07 23:00,60,良,PM2.5
661,玉溪市,2015-01-07 23:00,64,良,PM10
662,保山市,2015-01-07 23:00,82,良,PM2.5
663,昭通市,2015-01-07 23:00,64,良,PM2.5
664,丽江市,2015-01-07 23:00,32,优,None
665,思茅市,2015-01-07 23:00,94,良,PM10
666,临沧市,2015-01-07 23:00,87,良,PM2.5
667,楚雄州,2015-01-07 23:00,97,良,PM2.5
668,红河州,2015-01-07 23:00,70,良,PM2.5
669,文山州,2015-01-07 23:00,99,良,PM2.5
670,西双版纳州,2015-01-07 23:00,52,良,PM10
671,大理州,2015-01-07 23:00,43,优,None
672,德宏州,2015-01-07 23:00,92,良,PM10
673,怒江州,2015-01-07 23:00,84,良,PM2.5
674,迪庆州,2015-01-07 23:00,53,良,PM10
675,拉萨市,2015-01-07 23:00,40,优,None
676,昌都地区,2015-01-07 23:00,199,中度污染,PM10
677,山南地区,2015-01-07 23:00,23,优,None
678,日喀则地区,2015-01-07 23:00,54,良,PM2.5
679,那曲地区,2015-01-07 23:00,143,轻度污染,PM2.5
