序号,城市,时间,AQI指数,空气质量级别,首要污染物
153,兰州市,2014-10-29 00:00,69,良,PM10
154,嘉峪关市,2014-10-29 00:00,100,良,PM10
155,金昌市,2014-10-29 00:00,98,良,PM10
156,西宁市,2014-10-29 00:00,44,优,None
157,银川市,2014-10-29 00:00,54,良,PM2.5
158,石嘴山市,2014-10-29 00:00,30,优,None
159,乌鲁木齐市,2014-10-29 00:00,39,优,None
160,克拉玛依市,2014-10-29 00:00,52,良,PM10
161,库尔勒市,2014-10-29 00:00,25,优,None
162,北京市,2014-10-28 23:00,99,良,PM2.5
163,天津市,2014-10-28 23:00,56,良,PM10
164,石家庄市,2014-10-28 23:00,196,中度污染,PM2.5
165,唐山市,2014-10-28 23:00,89,良,PM2.5
166,秦皇岛市,2014-10-28 23:00,86,良,PM10
167,邯郸市,2014-10-28 23:00,199,中度污染,PM2.5
168,邢台市,2014-10-28 23:00,132,轻度污染,PM2.5
169,保定市,2014-10-28 23:00,147,轻度污染,PM10,PM2.5
170,承德市,2014-10-28 23:00,142,轻度污染,PM10
171,沧州市,2014-10-28 23:00,92,良,PM2.5
172,廊坊市,2014-10-28 23:00,148,轻度污染,PM2.5
173,衡水市,2014-10-28 23:00,168,中度污染,PM2.5
174,张家口市,2014-10-28 23:00,64,良,PM2.5
175,太原市,2014-10-28 23:00,168,中度污染,PM2.5
176,大同市,2014-10-28 23:00,80,良,PM10,PM2.5
177,阳泉市,2014-10-28 23:00,127,轻度污染,PM10
178,长治市,2014-10-28 23:00,139,轻度污染,PM2.5
179,临汾市,2014-10-28 23:00,72,良,PM2.5
180,呼和浩特市,2014-10-28 23:00,110,轻度污染,PM2.5
181,包头市,2014-10-28 23:00,156,中度污染,PM2.5
182,赤峰市,2014-10-28 23:00,207,重度污染,PM2.5
183,鄂尔多斯市,2014-10-28 23:00,58,良,PM2.5
184,沈阳市,2014-10-28 23:00,321,严重污染,PM2.5
185,大连市,2014-10-28 23:00,69,良,PM10,PM2.5
186,鞍山市,2014-10-28 23:00,287,重度污染,PM2.5
187,抚顺市,2014-10-28 23:00,178,中度污染,PM2.5
188,本溪市,2014-10-28 23:00,166,中度污染,PM2.5
189,丹东市,2014-10-28 23:00,95,良,PM10
190,锦州市,2014-10-28 23:00,199,中度污染,PM2.5
191,营口市,2014-10-28 23:00,135,轻度污染,PM2.5
192,盘锦市,2014-10-28 23:00,92,良,PM2.5
193,葫芦岛市,2014-10-28 23:00,129,轻度污染,PM10
194,长春市,2014-10-28 23:00,404,严重污染,PM2.5
195,吉林市,2014-10-28 23:00,267,重度污染,PM2.5
196,哈尔滨市,2014-10-28 23:00,500,严重污染,PM10,PM2.5
197,齐齐哈尔市,2014-10-28 23:00,201,重度污染,PM2.5
198,大庆市,2014-10-28 23:00,282,重度污染,PM2.5
199,牡丹江市,2014-10-28 23:00,85,良,PM2.5
200,上海市,2014-10-28 23:00,41,优,None
201,南京市,2014-10-28 23:00,90,良,PM10
202,无锡市,2014-10-28 23:00,59,良,PM10
203,徐州市,2014-10-28 23:00,91,良,PM10
204,常州市,2014-10-28 23:00,67,良,PM10
205,苏州市,2014-10-28 23:00,58,良,PM10
206,南通市,2014-10-28 23:00,60,良,PM10
207,连云港市,2014-10-28 23:00,54,良,PM10
208,淮安市,2014-10-28 23:00,43,优,None
209,盐城市,2014-10-28 23:00,49,优,None
210,扬州市,2014-10-28 23:00,53,良,PM10
211,镇江市,2014-10-28 23:00,76,良,PM10
212,泰州市,2014-10-28 23:00,58,良,PM10
213,宿迁市,2014-10-28 23:00,53,良,PM10
214,杭州市,2014-10-28 23:00,52,良,PM10
215,宁波市,2014-10-28 23:00,53,良,PM10
216,温州市,2014-10-28 23:00,46,优,None
217,嘉兴市,2014-10-28 23:00,52,良,PM10
218,湖州市,2014-10-28 23:00,49,优,None
219,金华市,2014-10-28 23:00,92,良,PM2.5
220,衢州市,2014-10-28 23:00,69,良,PM10
221,舟山市,2014-10-28 23:00,46,优,None
222,台州市,2014-10-28 23:00,58,良,PM10
223,丽水市,2014-10-28 23:00,61,良,PM10
224,绍兴市,2014-10-28 23:00,48,优,None
225,合肥市,2014-10-28 23:00,103,轻度污染,PM10
226,芜湖市,2014-10-28 23:00,89,良,PM2.5
227,马鞍山市,2014-10-28 23:00,129,轻度污染,PM2.5
228,福州市,2014-10-28 23:00,35,优,None
229,厦门市,2014-10-28 23:00,56,良,PM10
230,泉州市,2014-10-28 23:00,40,优,None
231,南昌市,2014-10-28 23:00,122,轻度污染,PM2.5
232,九江市,2014-10-28 23:00,65,良,PM10
233,济南市,2014-10-28 23:00,170,中度污染,PM2.5
234,青岛市,2014-10-28 23:00,62,良,PM10
235,淄博市,2014-10-28 23:00,153,中度污染,PM2.5
236,枣庄市,2014-10-28 23:00,74,良,PM10
237,东营市,2014-10-28 23:00,62,良,PM10
238,烟台市,2014-10-28 23:00,72,良,PM2.5
239,潍坊市,2014-10-28 23:00,109,轻度污染,PM2.5
240,济宁市,2014-10-28 23:00,120,轻度污染,PM10
241,泰安市,2014-10-28 23:00,134,轻度污染,PM2.5
242,威海市,2014-10-28 23:00,72,良,PM2.5
243,日照市,2014-10-28 23:00,70,良,PM10
244,莱芜市,2014-10-28 23:00,133,轻度污染,PM2.5
245,临沂市,2014-10-28 23:00,74,良,PM10
246,德州市,2014-10-28 23:00,190,中度污染,PM2.5
247,聊城市,2014-10-28 23:00,165,中度污染,PM2.5
248,滨州市,2014-10-28 23:00,105,轻度污染,PM2.5
249,菏泽市,2014-10-28 23:00,138,轻度污染,PM2.5
250,郑州市,2014-10-28 23:00,100,良,PM10
251,开封市,2014-10-28 23:00,90,良,PM2.5
252,洛阳市,2014-10-28 23:00,138,轻度污染,PM2.5
253,平顶山市,2014-10-28 23:00,87,良,PM2.5
254,安阳市,2014-10-28 23:00,101,轻度污染,PM10
255,焦作市,2014-10-28 23:00,75,良,PM10
256,三门峡市,2014-10-28 23:00,57,良,PM10
257,武汉市,2014-10-28 23:00,84,良,PM2.5
258,宜昌市,2014-10-28 23:00,49,优,None
259,荆州市,2014-10-28 23:00,67,良,PM2.5
260,长沙市,2014-10-28 23:00,117,轻度污染,PM2.5
261,株洲市,2014-10-28 23:00,206,重度污染,PM2.5
262,湘潭市,2014-10-28 23:00,130,轻度污染,PM2.5
263,岳阳市,2014-10-28 23:00,82,良,PM10
264,常德市,2014-10-28 23:00,34,优,None
265,张家界市,2014-10-28 23:00,17,优,None
266,广州市,2014-10-28 23:00,77,良,PM2.5
267,韶关市,2014-10-28 23:00,108,轻度污染,PM2.5
268,深圳市,2014-10-28 23:00,56,良,PM10
269,珠海市,2014-10-28 23:00,57,良,PM10
270,汕头市,2014-10-28 23:00,55,良,PM10
271,佛山市,2014-10-28 23:00,63,良,PM2.5
272,江门市,2014-10-28 23:00,67,良,PM2.5
273,湛江市,2014-10-28 23:00,57,良,PM10
274,茂名市,2014-10-28 23:00,59,良,PM10
275,肇庆市,2014-10-28 23:00,90,良,PM2.5
276,惠州市,2014-10-28 23:00,70,良,PM10
277,梅州市,2014-10-28 23:00,118,轻度污染,PM2.5
278,汕尾市,2014-10-28 23:00,53,良,PM10
279,河源市,2014-10-28 23:00,92,良,PM2.5
280,阳江市,2014-10-28 23:00,60,良,PM2.5
281,清远市,2014-10-28 23:00,129,轻度污染,PM2.5
282,东莞市,2014-10-28 23:00,75,良,PM2.5
283,中山市,2014-10-28 23:00,65,良,PM2.5
284,潮州市,2014-10-28 23:00,56,良,PM10
285,揭阳市,2014-10-28 23:00,60,良,PM10
286,云浮市,2014-10-28 23:00,59,良,PM10
287,南宁市,2014-10-28 23:00,72,良,PM10
288,柳州市,2014-10-28 23:00,94,良,PM2.5
289,桂林市,2014-10-28 23:00,73,良,PM2.5
290,北海市,2014-10-28 23:00,51,良,PM10
291,海口市,2014-10-28 23:00,49,优,None
292,三亚市,2014-10-28 23:00,12,优,None
293,重庆市,2014-10-28 23:00,60,良,PM2.5
294,成都市,2014-10-28 23:00,36,优,None
295,自贡市,2014-10-28 23:00,43,优,None
296,攀枝花市,2014-10-28 23:00,61,良,PM10
297,泸州市,2014-10-28 23:00,85,良,PM2.5
298,德阳市,2014-10-28 23:00,18,优,None
299,绵阳市,2014-10-28 23:00,17,优,None
300,南充市,2014-10-28 23:00,46,优,None
451,北海市,2014-10-28 22:00,51,良,PM10
452,海口市,2014-10-28 22:00,42,优,None
453,三亚市,2014-10-28 22:00,16,优,None
454,重庆市,2014-10-28 22:00,65,良,PM2.5
455,成都市,2014-10-28 22:00,30,优,None
456,自贡市,2014-10-28 22:00,58,良,PM10
457,攀枝花市,2014-10-28 22:00,62,良,PM10
458,泸州市,2014-10-28 22:00,79,良,PM2.5
459,德阳市,2014-10-28 22:00,26,优,None
460,绵阳市,2014-10-28 22:00,17,优,None
461,南充市,2014-10-28 22:00,43,优,None
462,宜宾市,2014-10-28 22:00,104,轻度污染,PM2.5
463,贵阳市,2014-10-28 22:00,49,优,None
464,遵义市,2014-10-28 22:00,79,良,PM2.5
465,昆明市,2014-10-28 22:00,22,优,None
466,曲靖市,2014-10-28 22:00,19,优,None
467,玉溪市,2014-10-28 22:00,50,优,None
468,拉萨市,2014-10-28 22:00,64,良,PM10
469,西安市,2014-10-28 22:00,113,轻度污染,PM2.5
470,铜川市,2014-10-28 22:00,67,良,PM2.5
471,宝鸡市,2014-10-28 22:00,113,轻度污染,PM2.5
472,咸阳市,2014-10-28 22:00,79,良,PM2.5
473,渭南市,2014-10-28 22:00,79,良,PM2.5
474,延安市,2014-10-28 22:00,67,良,PM2.5
475,兰州市,2014-10-28 22:00,74,良,PM10
476,嘉峪关市,2014-10-28 22:00,107,轻度污染,PM10
477,金昌市,2014-10-28 22:00,77,良,PM10
478,西宁市,2014-10-28 22:00,47,优,None
479,银川市,2014-10-28 22:00,57,良,PM2.5
480,石嘴山市,2014-10-28 22:00,34,优,None
481,乌鲁木齐市,2014-10-28 22:00,44,优,None
482,克拉玛依市,2014-10-28 22:00,54,良,PM10
483,库尔勒市,2014-10-28 22:00,31,优,None
484,北京市,2014-10-28 21:00,88,良,PM2.5
485,天津市,2014-10-28 21:00,63,良,PM10
486,石家庄市,2014-10-28 21:00,128,轻度污染,PM2.5
487,唐山市,2014-10-28 21:00,91,良,PM10
488,秦皇岛市,2014-10-28 21:00,62,良,PM10
489,邯郸市,2014-10-28 21:00,148,轻度污染,PM2.5
490,邢台市,2014-10-28 21:00,132,轻度污染,PM10,PM2.5
491,保定市,2014-10-28 21:00,138,轻度污染,PM10
492,承德市,2014-10-28 21:00,141,轻度污染,PM10
493,沧州市,2014-10-28 21:00,107,轻度污染,PM2.5
494,廊坊市,2014-10-28 21:00,127,轻度污染,PM10
495,衡水市,2014-10-28 21:00,155,中度污染,PM2.5
496,张家口市,2014-10-28 21:00,71,良,PM10
497,太原市,2014-10-28 21:00,159,中度污染,PM2.5
498,大同市,2014-10-28 21:00,87,良,PM2.5
499,阳泉市,2014-10-28 21:00,114,轻度污染,PM10
500,长治市,2014-10-28 21:00,125,轻度污染,PM2.5
501,临汾市,2014-10-28 21:00,72,良,PM2.5
502,呼和浩特市,2014-10-28 21:00,98,良,PM2.5
503,包头市,2014-10-28 21:00,165,中度污染,PM2.5
504,赤峰市,2014-10-28 21:00,155,中度污染,PM2.5
505,鄂尔多斯市,2014-10-28 21:00,88,良,PM2.5
506,沈阳市,2014-10-28 21:00,300,重度污染,PM2.5
507,大连市,2014-10-28 21:00,72,良,PM2.5
508,鞍山市,2014-10-28 21:00,331,严重污染,PM2.5
509,抚顺市,2014-10-28 21:00,186,中度污染,PM2.5
510,本溪市,2014-10-28 21:00,170,中度污染,PM2.5
511,丹东市,2014-10-28 21:00,134,轻度污染,PM2.5
512,锦州市,2014-10-28 21:00,218,重度污染,PM2.5
513,营口市,2014-10-28 21:00,127,轻度污染,PM2.5
514,盘锦市,2014-10-28 21:00,94,良,PM2.5
515,葫芦岛市,2014-10-28 21:00,117,轻度污染,PM10
516,长春市,2014-10-28 21:00,394,严重污染,PM2.5
517,吉林市,2014-10-28 21:00,352,严重污染,PM2.5
518,哈尔滨市,2014-10-28 21:00,500,严重污染,PM10,PM2.5
519,齐齐哈尔市,2014-10-28 21:00,172,中度污染,PM2.5
520,大庆市,2014-10-28 21:00,222,重度污染,PM2.5
521,牡丹江市,2014-10-28 21:00,77,良,PM2.5
522,上海市,2014-10-28 21:00,52,良,PM10
523,南京市,2014-10-28 21:00,97,良,PM10
524,无锡市,2014-10-28 21:00,60,良,PM10
525,徐州市,2014-10-28 21:00,134,轻度污染,PM2.5
526,常州市,2014-10-28 21:00,74,良,PM10
527,苏州市,2014-10-28 21:00,63,良,PM10
528,南通市,2014-10-28 21:00,69,良,PM10
529,连云港市,2014-10-28 21:00,41,优,None
530,淮安市,2014-10-28 21:00,47,优,None
531,盐城市,2014-10-28 21:00,55,良,PM10
532,扬州市,2014-10-28 21:00,59,良,PM10
533,镇江市,2014-10-28 21:00,80,良,PM10
534,泰州市,2014-10-28 21:00,65,良,PM10
535,宿迁市,2014-10-28 21:00,60,良,PM10
536,杭州市,2014-10-28 21:00,51,良,PM10
537,宁波市,2014-10-28 21:00,54,良,PM10
538,温州市,2014-10-28 21:00,46,优,None
539,嘉兴市,2014-10-28 21:00,54,良,PM10
540,湖州市,2014-10-28 21:00,51,良,PM10
541,金华市,2014-10-28 21:00,98,良,PM2.5
542,衢州市,2014-10-28 21:00,62,良,PM10
543,舟山市,2014-10-28 21:00,55,良,PM10
544,台州市,2014-10-28 21:00,54,良,PM10
545,丽水市,2014-10-28 21:00,55,良,PM10
546,绍兴市,2014-10-28 21:00,54,良,PM10
547,合肥市,2014-10-28 21:00,106,轻度污染,PM10
548,芜湖市,2014-10-28 21:00,107,轻度污染,PM2.5
549,马鞍山市,2014-10-28 21:00,79,良,PM10
550,福州市,2014-10-28 21:00,43,优,None
551,厦门市,2014-10-28 21:00,61,良,PM10
552,泉州市,2014-10-28 21:00,47,优,None
553,南昌市,2014-10-28 21:00,137,轻度污染,PM2.5
554,九江市,2014-10-28 21:00,65,良,PM10
555,济南市,2014-10-28 21:00,156,中度污染,PM2.5
556,青岛市,2014-10-28 21:00,52,良,PM10
557,淄博市,2014-10-28 21:00,140,轻度污染,PM2.5
558,枣庄市,2014-10-28 21:00,119,轻度污染,PM10
559,东营市,2014-10-28 21:00,73,良,PM10
560,烟台市,2014-10-28 21:00,67,良,PM2.5
561,潍坊市,2014-10-28 21:00,110,轻度污染,PM2.5
562,济宁市,2014-10-28 21:00,127,轻度污染,PM10
563,泰安市,2014-10-28 21:00,169,中度污染,PM2.5
564,威海市,2014-10-28 21:00,54,良,PM10
565,日照市,2014-10-28 21:00,59,良,PM10
566,莱芜市,2014-10-28 21:00,186,中度污染,PM2.5
567,临沂市,2014-10-28 21:00,69,良,PM10
568,德州市,2014-10-28 21:00,165,中度污染,PM2.5
569,聊城市,2014-10-28 21:00,188,中度污染,PM10
570,滨州市,2014-10-28 21:00,107,轻度污染,PM2.5
571,菏泽市,2014-10-28 21:00,120,轻度污染,PM10
572,郑州市,2014-10-28 21:00,106,轻度污染,PM10
573,开封市,2014-10-28 21:00,92,良,PM10,PM2.5
574,洛阳市,2014-10-28 21:00,145,轻度污染,PM2.5
575,平顶山市,2014-10-28 21:00,77,良,PM2.5
576,安阳市,2014-10-28 21:00,97,良,PM10
577,焦作市,2014-10-28 21:00,77,良,PM10
578,三门峡市,2014-10-28 21:00,47,优,None
579,武汉市,2014-10-28 21:00,88,良,PM2.5
580,宜昌市,2014-10-28 21:00,59,良,PM2.5
581,荆州市,2014-10-28 21:00,70,良,PM2.5
582,长沙市,2014-10-28 21:00,166,中度污染,PM2.5
583,株洲市,2014-10-28 21:00,225,重度污染,PM2.5
584,湘潭市,2014-10-28 21:00,163,中度污染,PM2.5
585,岳阳市,2014-10-28 21:00,73,良,PM10
586,常德市,2014-10-28 21:00,44,优,None
587,张家界市,2014-10-28 21:00,29,优,None
588,广州市,2014-10-28 21:00,79,良,PM2.5
589,韶关市,2014-10-28 21:00,117,轻度污染,PM2.5
590,深圳市,2014-10-28 21:00,66,良,PM10
591,珠海市,2014-10-28 21:00,60,良,PM10
592,汕头市,2014-10-28 21:00,57,良,PM10
593,佛山市,2014-10-28 21:00,64,良,PM10
594,江门市,2014-10-28 21:00,67,良,PM2.5
595,湛江市,2014-10-28 21:00,56,良,PM10
596,茂名市,2014-10-28 21:00,59,良,PM10
597,肇庆市,2014-10-28 21:00,79,良,PM2.5
598,惠州市,2014-10-28 21:00,68,良,PM10
599,梅州市,2014-10-28 21:00,113,轻度污染,PM2.5
600,汕尾市,2014-10-28 21:00,58,良,PM10,PM2.5
601,河源市,2014-10-28 21:00,90,良,PM2.5
602,阳江市,2014-10-28 21:00,59,良,PM2.5
603,清远市,2014-10-28 21:00,117,轻度污染,PM2.5
604,东莞市,2014-10-28 21:00,56,良,PM10
605,中山市,2014-10-28 21:00,65,良,PM2.5
606,潮州市,2014-10-28 21:00,63,良,PM10
607,揭阳市,2014-10-28 21:00,68,良,PM10
608,云浮市,2014-10-28 21:00,60,良,PM10
609,南宁市,2014-10-28 21:00,72,良,PM10
610,柳州市,2014-10-28 21:00,97,良,PM2.5
611,桂林市,2014-10-28 21:00,69,良,PM2.5
612,北海市,2014-10-28 21:00,48,优,None
613,海口市,2014-10-28 21:00,28,优,None
614,三亚市,2014-10-28 21:00,20,优,None
615,重庆市,2014-10-28 21:00,74,良,PM2.5
616,成都市,2014-10-28 21:00,34,优,None
617,自贡市,2014-10-28 21:00,87,良,PM2.5
618,攀枝花市,2014-10-28 21:00,65,良,PM10
619,泸州市,2014-10-28 21:00,78,良,PM10
620,德阳市,2014-10-28 21:00,23,优,None
621,绵阳市,2014-10-28 21:00,18,优,None
622,南充市,2014-10-28 21:00,46,优,None
623,宜宾市,2014-10-28 21:00,113,轻度污染,PM2.5
624,贵阳市,2014-10-28 21:00,54,良,PM10
625,遵义市,2014-10-28 21:00,97,良,PM2.5
626,昆明市,2014-10-28 21:00,26,优,None
627,曲靖市,2014-10-28 21:00,25,优,None
628,玉溪市,2014-10-28 21:00,42,优,None
629,拉萨市,2014-10-28 21:00,55,良,PM10
630,西安市,2014-10-28 21:00,112,轻度污染,PM2.5
631,铜川市,2014-10-28 21:00,73,良,PM2.5
632,宝鸡市,2014-10-28 21:00,114,轻度污染,PM2.5
633,咸阳市,2014-10-28 21:00,79,良,PM2.5
634,渭南市,2014-10-28 21:00,85,良,PM2.5
635,延安市,2014-10-28 21:00,67,良,PM2.5
636,兰州市,2014-10-28 21:00,78,良,PM10
637,嘉峪关市,2014-10-28 21:00,131,轻度污染,PM10
638,金昌市,2014-10-28 21:00,69,良,PM10
639,西宁市,2014-10-28 21:00,50,优,None
640,银川市,2014-10-28 21:00,60,良,PM10
641,石嘴山市,2014-10-28 21:00,31,优,None
642,乌鲁木齐市,2014-10-28 21:00,42,优,None
643,克拉玛依市,2014-10-28 21:00,51,良,PM10
644,库尔勒市,2014-10-28 21:00,51,良,PM10
645,北京市,2014-10-28 20:00,85,良,PM2.5
646,天津市,2014-10-28 20:00,64,良,PM10
647,石家庄市,2014-10-28 20:00,114,轻度污染,PM10
