序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-06-05 00:00,70,良,PM2.5
2,天津市,2014-06-05 00:00,59,良,PM10
3,石家庄市,2014-06-05 00:00,96,良,PM10
4,唐山市,2014-06-05 00:00,56,良,PM10
5,秦皇岛市,2014-06-05 00:00,32,优,None
6,邯郸市,2014-06-05 00:00,80,良,PM10
7,邢台市,2014-06-05 00:00,90,良,PM10
8,保定市,2014-06-05 00:00,142,轻度污染,PM2.5
9,承德市,2014-06-05 00:00,79,良,PM10
10,沧州市,2014-06-05 00:00,78,良,PM2.5
11,廊坊市,2014-06-05 00:00,76,良,PM10
12,衡水市,2014-06-05 00:00,74,良,PM10
13,张家口市,2014-06-05 00:00,29,优,None
14,太原市,2014-06-05 00:00,81,良,PM10
15,大同市,2014-06-05 00:00,70,良,PM2.5
16,阳泉市,2014-06-05 00:00,104,轻度污染,PM10
17,长治市,2014-06-05 00:00,98,良,PM10
18,临汾市,2014-06-05 00:00,123,轻度污染,PM2.5
19,呼和浩特市,2014-06-05 00:00,82,良,PM10
20,包头市,2014-06-05 00:00,102,轻度污染,PM2.5
21,赤峰市,2014-06-05 00:00,76,良,PM10
22,鄂尔多斯市,2014-06-05 00:00,55,良,PM10
23,沈阳市,2014-06-05 00:00,71,良,PM10
24,大连市,2014-06-05 00:00,62,良,PM10
25,鞍山市,2014-06-05 00:00,82,良,PM10
26,抚顺市,2014-06-05 00:00,68,良,PM2.5
27,本溪市,2014-06-05 00:00,51,良,PM10
28,丹东市,2014-06-05 00:00,71,良,PM10
29,锦州市,2014-06-05 00:00,56,良,PM10
30,营口市,2014-06-05 00:00,27,优,None
31,盘锦市,2014-06-05 00:00,42,优,None
32,葫芦岛市,2014-06-05 00:00,50,优,None
33,长春市,2014-06-05 00:00,91,良,PM10
34,吉林市,2014-06-05 00:00,54,良,PM10
35,哈尔滨市,2014-06-05 00:00,91,良,PM10
36,齐齐哈尔市,2014-06-05 00:00,46,优,None
37,大庆市,2014-06-05 00:00,65,良,PM10
38,牡丹江市,2014-06-05 00:00,55,良,PM10
39,上海市,2014-06-05 00:00,48,优,None
40,南京市,2014-06-05 00:00,129,轻度污染,PM2.5
41,无锡市,2014-06-05 00:00,60,良,PM10
42,徐州市,2014-06-05 00:00,112,轻度污染,PM2.5
43,常州市,2014-06-05 00:00,64,良,PM2.5
44,苏州市,2014-06-05 00:00,60,良,PM10
45,南通市,2014-06-05 00:00,105,轻度污染,PM2.5
46,连云港市,2014-06-05 00:00,60,良,PM10
47,淮安市,2014-06-05 00:00,55,良,PM10,PM2.5
48,盐城市,2014-06-05 00:00,50,优,None
49,扬州市,2014-06-05 00:00,95,良,PM2.5
50,镇江市,2014-06-05 00:00,74,良,PM2.5
51,泰州市,2014-06-05 00:00,132,轻度污染,PM2.5
52,宿迁市,2014-06-05 00:00,51,良,PM10
53,杭州市,2014-06-05 00:00,117,轻度污染,PM2.5
54,宁波市,2014-06-05 00:00,135,轻度污染,PM2.5
55,温州市,2014-06-05 00:00,73,良,PM2.5
56,嘉兴市,2014-06-05 00:00,107,轻度污染,PM2.5
57,湖州市,2014-06-05 00:00,99,良,PM2.5
58,金华市,2014-06-05 00:00,115,轻度污染,PM2.5
59,衢州市,2014-06-05 00:00,77,良,PM2.5
60,舟山市,2014-06-05 00:00,47,优,None
61,台州市,2014-06-05 00:00,99,良,PM2.5
62,丽水市,2014-06-05 00:00,73,良,PM2.5
63,绍兴市,2014-06-05 00:00,134,轻度污染,PM2.5
64,合肥市,2014-06-05 00:00,122,轻度污染,PM2.5
65,芜湖市,2014-06-05 00:00,133,轻度污染,PM2.5
66,马鞍山市,2014-06-05 00:00,128,轻度污染,PM2.5
67,福州市,2014-06-05 00:00,57,良,PM10
68,厦门市,2014-06-05 00:00,69,良,PM2.5
69,泉州市,2014-06-05 00:00,79,良,PM10
70,南昌市,2014-06-05 00:00,80,良,PM2.5
71,九江市,2014-06-05 00:00,74,良,PM10
72,济南市,2014-06-05 00:00,102,轻度污染,PM10
73,青岛市,2014-06-05 00:00,68,良,PM10
74,淄博市,2014-06-05 00:00,113,轻度污染,PM2.5
75,枣庄市,2014-06-05 00:00,92,良,PM2.5
76,东营市,2014-06-05 00:00,53,良,PM10
77,烟台市,2014-06-05 00:00,64,良,PM10
78,潍坊市,2014-06-05 00:00,73,良,PM10
79,济宁市,2014-06-05 00:00,150,轻度污染,PM2.5
80,泰安市,2014-06-05 00:00,95,良,PM2.5
81,威海市,2014-06-05 00:00,49,优,None
82,日照市,2014-06-05 00:00,46,优,None
83,莱芜市,2014-06-05 00:00,113,轻度污染,PM2.5
84,临沂市,2014-06-05 00:00,72,良,PM2.5
85,德州市,2014-06-05 00:00,72,良,PM2.5
86,聊城市,2014-06-05 00:00,90,良,PM2.5
87,滨州市,2014-06-05 00:00,65,良,PM2.5
88,菏泽市,2014-06-05 00:00,114,轻度污染,PM2.5
89,郑州市,2014-06-05 00:00,76,良,PM10
90,开封市,2014-06-05 00:00,75,良,PM10
91,洛阳市,2014-06-05 00:00,75,良,PM10
92,平顶山市,2014-06-05 00:00,87,良,PM10
93,安阳市,2014-06-05 00:00,63,良,PM10
94,焦作市,2014-06-05 00:00,101,轻度污染,PM10
95,三门峡市,2014-06-05 00:00,103,轻度污染,PM2.5
96,武汉市,2014-06-05 00:00,103,轻度污染,PM2.5
97,宜昌市,2014-06-05 00:00,137,轻度污染,PM2.5
98,荆州市,2014-06-05 00:00,102,轻度污染,PM2.5
99,长沙市,2014-06-05 00:00,115,轻度污染,PM2.5
100,株洲市,2014-06-05 00:00,137,轻度污染,PM2.5
101,湘潭市,2014-06-05 00:00,112,轻度污染,PM2.5
102,岳阳市,2014-06-05 00:00,98,良,PM2.5
103,常德市,2014-06-05 00:00,113,轻度污染,PM2.5
104,张家界市,2014-06-05 00:00,118,轻度污染,PM2.5
105,广州市,2014-06-05 00:00,39,优,None
106,韶关市,2014-06-05 00:00,58,良,PM2.5
107,深圳市,2014-06-05 00:00,26,优,None
108,珠海市,2014-06-05 00:00,11,优,None
109,汕头市,2014-06-05 00:00,38,优,None
110,佛山市,2014-06-05 00:00,29,优,None
111,江门市,2014-06-05 00:00,35,优,None
112,湛江市,2014-06-05 00:00,30,优,None
113,茂名市,2014-06-05 00:00,25,优,None
114,肇庆市,2014-06-05 00:00,33,优,None
115,惠州市,2014-06-05 00:00,39,优,None
116,梅州市,2014-06-05 00:00,32,优,None
117,汕尾市,2014-06-05 00:00,21,优,None
118,河源市,2014-06-05 00:00,74,良,PM2.5
119,阳江市,2014-06-05 00:00,12,优,None
120,清远市,2014-06-05 00:00,59,良,PM10
121,东莞市,2014-06-05 00:00,16,优,None
122,中山市,2014-06-05 00:00,16,优,None
123,潮州市,2014-06-05 00:00,32,优,None
124,揭阳市,2014-06-05 00:00,50,优,None
125,云浮市,2014-06-05 00:00,43,优,None
126,南宁市,2014-06-05 00:00,63,良,PM10
127,柳州市,2014-06-05 00:00,32,优,None
128,桂林市,2014-06-05 00:00,25,优,None
129,北海市,2014-06-05 00:00,40,优,None
130,海口市,2014-06-05 00:00,27,优,None
131,三亚市,2014-06-05 00:00,24,优,None
132,重庆市,2014-06-05 00:00,85,良,PM2.5
133,成都市,2014-06-05 00:00,61,良,PM10
134,自贡市,2014-06-05 00:00,57,良,PM10
135,攀枝花市,2014-06-05 00:00,75,良,PM10
136,泸州市,2014-06-05 00:00,70,良,PM2.5
137,德阳市,2014-06-05 00:00,66,良,PM10
138,绵阳市,2014-06-05 00:00,56,良,PM10
139,南充市,2014-06-05 00:00,95,良,PM2.5
140,宜宾市,2014-06-05 00:00,36,优,None
141,贵阳市,2014-06-05 00:00,18,优,None
142,遵义市,2014-06-05 00:00,54,良,PM2.5
143,昆明市,2014-06-05 00:00,43,优,None
144,曲靖市,2014-06-05 00:00,38,优,None
145,玉溪市,2014-06-05 00:00,47,优,None
146,拉萨市,2014-06-05 00:00,74,良,PM10
147,西安市,2014-06-05 00:00,92,良,PM2.5
148,铜川市,2014-06-05 00:00,83,良,PM10
149,宝鸡市,2014-06-05 00:00,67,良,PM10
150,咸阳市,2014-06-05 00:00,64,良,PM10
151,渭南市,2014-06-05 00:00,88,良,PM2.5
152,延安市,2014-06-05 00:00,96,良,PM10
153,兰州市,2014-06-05 00:00,73,良,PM10
154,嘉峪关市,2014-06-05 00:00,92,良,PM2.5
155,金昌市,2014-06-05 00:00,65,良,PM10
156,西宁市,2014-06-05 00:00,80,良,PM2.5
157,银川市,2014-06-05 00:00,84,良,PM10
158,石嘴山市,2014-06-05 00:00,61,良,PM10
159,乌鲁木齐市,2014-06-05 00:00,89,良,PM10
160,克拉玛依市,2014-06-05 00:00,38,优,None
161,库尔勒市,2014-06-05 00:00,75,良,PM10
162,北京市,2014-06-04 23:00,None,None,None
163,天津市,2014-06-04 23:00,63,良,PM10
164,石家庄市,2014-06-04 23:00,90,良,PM10
165,唐山市,2014-06-04 23:00,53,良,PM10
166,秦皇岛市,2014-06-04 23:00,37,优,None
167,邯郸市,2014-06-04 23:00,79,良,PM10
168,邢台市,2014-06-04 23:00,92,良,PM10
169,保定市,2014-06-04 23:00,110,轻度污染,PM10
170,承德市,2014-06-04 23:00,76,良,PM10
171,沧州市,2014-06-04 23:00,137,轻度污染,PM2.5
172,廊坊市,2014-06-04 23:00,98,良,PM2.5
173,衡水市,2014-06-04 23:00,85,良,PM10
174,张家口市,2014-06-04 23:00,32,优,None
175,太原市,2014-06-04 23:00,82,良,PM10
176,大同市,2014-06-04 23:00,68,良,PM2.5
177,阳泉市,2014-06-04 23:00,109,轻度污染,PM10
178,长治市,2014-06-04 23:00,97,良,PM10
179,临汾市,2014-06-04 23:00,114,轻度污染,PM2.5
180,呼和浩特市,2014-06-04 23:00,70,良,PM10
181,包头市,2014-06-04 23:00,97,良,PM2.5
182,赤峰市,2014-06-04 23:00,74,良,PM10
183,鄂尔多斯市,2014-06-04 23:00,52,良,PM10
184,沈阳市,2014-06-04 23:00,70,良,PM10
185,大连市,2014-06-04 23:00,60,良,PM10
186,鞍山市,2014-06-04 23:00,97,良,PM2.5
187,抚顺市,2014-06-04 23:00,70,良,PM2.5
188,本溪市,2014-06-04 23:00,53,良,PM2.5
189,丹东市,2014-06-04 23:00,69,良,PM10
190,锦州市,2014-06-04 23:00,62,良,PM10
191,营口市,2014-06-04 23:00,30,优,None
192,盘锦市,2014-06-04 23:00,43,优,None
193,葫芦岛市,2014-06-04 23:00,52,良,PM10
194,长春市,2014-06-04 23:00,88,良,PM10
195,吉林市,2014-06-04 23:00,58,良,PM10
196,哈尔滨市,2014-06-04 23:00,86,良,PM10
197,齐齐哈尔市,2014-06-04 23:00,52,良,PM10
198,大庆市,2014-06-04 23:00,60,良,PM10
199,牡丹江市,2014-06-04 23:00,56,良,PM10
200,上海市,2014-06-04 23:00,52,良,PM2.5
201,南京市,2014-06-04 23:00,133,轻度污染,PM2.5
202,无锡市,2014-06-04 23:00,73,良,PM2.5
203,徐州市,2014-06-04 23:00,137,轻度污染,PM2.5
204,常州市,2014-06-04 23:00,74,良,PM2.5
205,苏州市,2014-06-04 23:00,60,良,PM10
206,南通市,2014-06-04 23:00,135,轻度污染,PM2.5
207,连云港市,2014-06-04 23:00,54,良,PM10
208,淮安市,2014-06-04 23:00,58,良,PM10,PM2.5
209,盐城市,2014-06-04 23:00,45,优,None
210,扬州市,2014-06-04 23:00,85,良,PM2.5
211,镇江市,2014-06-04 23:00,92,良,PM10
212,泰州市,2014-06-04 23:00,113,轻度污染,PM2.5
213,宿迁市,2014-06-04 23:00,58,良,PM10
214,杭州市,2014-06-04 23:00,107,轻度污染,PM2.5
