序号,城市,时间,AQI指数,空气质量级别,首要污染物
1,北京市,2014-08-21 00:00,134,轻度污染,PM2.5
2,天津市,2014-08-21 00:00,163,中度污染,PM2.5
3,石家庄市,2014-08-21 00:00,133,轻度污染,PM2.5
4,唐山市,2014-08-21 00:00,229,重度污染,PM2.5
5,秦皇岛市,2014-08-21 00:00,153,中度污染,PM2.5
6,邯郸市,2014-08-21 00:00,80,良,PM10,PM2.5
7,邢台市,2014-08-21 00:00,109,轻度污染,PM2.5
8,保定市,2014-08-21 00:00,128,轻度污染,PM2.5
9,承德市,2014-08-21 00:00,41,优,None
10,沧州市,2014-08-21 00:00,223,重度污染,PM2.5
11,廊坊市,2014-08-21 00:00,152,中度污染,PM2.5
12,衡水市,2014-08-21 00:00,179,中度污染,PM2.5
13,张家口市,2014-08-21 00:00,75,良,PM10
14,太原市,2014-08-21 00:00,70,良,PM10
15,大同市,2014-08-21 00:00,70,良,PM10
16,阳泉市,2014-08-21 00:00,79,良,PM10
17,长治市,2014-08-21 00:00,93,良,PM2.5
18,临汾市,2014-08-21 00:00,93,良,PM2.5
19,呼和浩特市,2014-08-21 00:00,146,轻度污染,PM10
20,包头市,2014-08-21 00:00,103,轻度污染,PM10
21,赤峰市,2014-08-21 00:00,63,良,PM10
22,鄂尔多斯市,2014-08-21 00:00,45,优,None
23,沈阳市,2014-08-21 00:00,109,轻度污染,PM2.5
24,大连市,2014-08-21 00:00,105,轻度污染,PM2.5
25,鞍山市,2014-08-21 00:00,120,轻度污染,PM2.5
26,抚顺市,2014-08-21 00:00,103,轻度污染,PM2.5
27,本溪市,2014-08-21 00:00,75,良,PM2.5
28,丹东市,2014-08-21 00:00,60,良,PM10
29,锦州市,2014-08-21 00:00,130,轻度污染,PM2.5
30,营口市,2014-08-21 00:00,53,良,PM10
31,盘锦市,2014-08-21 00:00,97,良,PM2.5
32,葫芦岛市,2014-08-21 00:00,99,良,PM10
33,长春市,2014-08-21 00:00,67,良,PM10
34,吉林市,2014-08-21 00:00,63,良,PM10
35,哈尔滨市,2014-08-21 00:00,52,良,PM10
36,齐齐哈尔市,2014-08-21 00:00,53,良,PM10
37,大庆市,2014-08-21 00:00,27,优,None
38,牡丹江市,2014-08-21 00:00,60,良,PM10
39,上海市,2014-08-21 00:00,49,优,None
40,南京市,2014-08-21 00:00,48,优,None
41,无锡市,2014-08-21 00:00,64,良,PM10
42,徐州市,2014-08-21 00:00,61,良,PM10
43,常州市,2014-08-21 00:00,60,良,PM10
44,苏州市,2014-08-21 00:00,73,良,PM2.5
45,南通市,2014-08-21 00:00,61,良,PM10
46,连云港市,2014-08-21 00:00,70,良,PM10
47,淮安市,2014-08-21 00:00,82,良,PM2.5
48,盐城市,2014-08-21 00:00,60,良,PM10
49,扬州市,2014-08-21 00:00,57,良,PM2.5
50,镇江市,2014-08-21 00:00,69,良,PM10
51,泰州市,2014-08-21 00:00,65,良,PM2.5
