序号,城市,时间,AQI指数,空气质量级别,首要污染物
428,韶关市,2014-08-31 22:00,33,优,None
429,深圳市,2014-08-31 22:00,26,优,None
430,珠海市,2014-08-31 22:00,32,优,None
431,汕头市,2014-08-31 22:00,21,优,None
432,佛山市,2014-08-31 22:00,51,良,PM10
433,江门市,2014-08-31 22:00,43,优,None
434,湛江市,2014-08-31 22:00,16,优,None
435,茂名市,2014-08-31 22:00,22,优,None
436,肇庆市,2014-08-31 22:00,33,优,None
437,惠州市,2014-08-31 22:00,37,优,None
438,梅州市,2014-08-31 22:00,52,良,PM10
439,汕尾市,2014-08-31 22:00,18,优,None
440,河源市,2014-08-31 22:00,32,优,None
441,阳江市,2014-08-31 22:00,35,优,None
442,清远市,2014-08-31 22:00,39,优,None
443,东莞市,2014-08-31 22:00,38,优,None
444,中山市,2014-08-31 22:00,22,优,None
445,潮州市,2014-08-31 22:00,67,良,PM2.5
446,揭阳市,2014-08-31 22:00,29,优,None
447,云浮市,2014-08-31 22:00,16,优,None
448,南宁市,2014-08-31 22:00,46,优,None
449,柳州市,2014-08-31 22:00,36,优,None
450,桂林市,2014-08-31 22:00,73,良,PM2.5
451,北海市,2014-08-31 22:00,15,优,None
452,海口市,2014-08-31 22:00,12,优,None
453,三亚市,2014-08-31 22:00,19,优,None
454,重庆市,2014-08-31 22:00,57,良,PM10
455,成都市,2014-08-31 22:00,49,优,None
456,自贡市,2014-08-31 22:00,90,良,PM2.5
457,攀枝花市,2014-08-31 22:00,55,良,PM10
458,泸州市,2014-08-31 22:00,88,良,PM2.5
459,德阳市,2014-08-31 22:00,45,优,None
460,绵阳市,2014-08-31 22:00,47,优,None
461,南充市,2014-08-31 22:00,69,良,PM2.5
462,宜宾市,2014-08-31 22:00,79,良,PM2.5
463,贵阳市,2014-08-31 22:00,51,良,PM10
464,遵义市,2014-08-31 22:00,69,良,PM10
465,昆明市,2014-08-31 22:00,68,良,PM10
466,曲靖市,2014-08-31 22:00,50,优,None
467,玉溪市,2014-08-31 22:00,60,良,PM10
468,拉萨市,2014-08-31 22:00,55,良,PM10
469,西安市,2014-08-31 22:00,67,良,PM10
470,铜川市,2014-08-31 22:00,69,良,PM10
471,宝鸡市,2014-08-31 22:00,92,良,PM2.5
472,咸阳市,2014-08-31 22:00,56,良,PM10
473,渭南市,2014-08-31 22:00,48,优,None
474,延安市,2014-08-31 22:00,72,良,PM10
475,兰州市,2014-08-31 22:00,80,良,PM10
476,嘉峪关市,2014-08-31 22:00,52,良,PM10
477,金昌市,2014-08-31 22:00,36,优,None
478,西宁市,2014-08-31 22:00,59,良,PM10
479,银川市,2014-08-31 22:00,64,良,PM10
480,石嘴山市,2014-08-31 22:00,55,良,PM10
481,乌鲁木齐市,2014-08-31 22:00,107,轻度污染,PM10
482,克拉玛依市,2014-08-31 22:00,72,良,PM10
483,库尔勒市,2014-08-31 22:00,113,轻度污染,PM10
484,北京市,2014-08-31 21:00,98,良,PM2.5
485,天津市,2014-08-31 21:00,77,良,PM2.5
486,石家庄市,2014-08-31 21:00,103,轻度污染,PM2.5
487,唐山市,2014-08-31 21:00,64,良,PM10
488,秦皇岛市,2014-08-31 21:00,43,优,None
489,邯郸市,2014-08-31 21:00,95,良,PM2.5
490,邢台市,2014-08-31 21:00,94,良,PM2.5
491,保定市,2014-08-31 21:00,147,轻度污染,PM2.5
492,承德市,2014-08-31 21:00,65,良,PM2.5
493,沧州市,2014-08-31 21:00,87,良,PM10
494,廊坊市,2014-08-31 21:00,100,良,PM2.5
495,衡水市,2014-08-31 21:00,110,轻度污染,PM2.5
496,张家口市,2014-08-31 21:00,52,良,PM10
497,太原市,2014-08-31 21:00,69,良,PM2.5
498,大同市,2014-08-31 21:00,72,良,PM2.5
499,阳泉市,2014-08-31 21:00,155,中度污染,PM2.5
500,长治市,2014-08-31 21:00,59,良,PM2.5
501,临汾市,2014-08-31 21:00,72,良,PM2.5
502,呼和浩特市,2014-08-31 21:00,70,良,PM10
503,包头市,2014-08-31 21:00,61,良,PM10
504,赤峰市,2014-08-31 21:00,84,良,PM2.5
505,鄂尔多斯市,2014-08-31 21:00,84,良,PM2.5
506,沈阳市,2014-08-31 21:00,61,良,PM10
507,大连市,2014-08-31 21:00,27,优,None
508,鞍山市,2014-08-31 21:00,59,良,PM10
509,抚顺市,2014-08-31 21:00,73,良,PM10
510,本溪市,2014-08-31 21:00,59,良,PM10
511,丹东市,2014-08-31 21:00,37,优,None
512,锦州市,2014-08-31 21:00,58,良,PM10
513,营口市,2014-08-31 21:00,47,优,None
514,盘锦市,2014-08-31 21:00,55,良,PM10
515,葫芦岛市,2014-08-31 21:00,58,良,PM10
516,长春市,2014-08-31 21:00,118,轻度污染,PM10
517,吉林市,2014-08-31 21:00,88,良,PM10
518,哈尔滨市,2014-08-31 21:00,62,良,PM10
519,齐齐哈尔市,2014-08-31 21:00,51,良,PM10
520,大庆市,2014-08-31 21:00,55,良,PM10
521,牡丹江市,2014-08-31 21:00,69,良,PM10
522,上海市,2014-08-31 21:00,51,良,PM10
523,南京市,2014-08-31 21:00,53,良,PM10
524,无锡市,2014-08-31 21:00,69,良,PM10
525,徐州市,2014-08-31 21:00,57,良,PM10
526,常州市,2014-08-31 21:00,62,良,PM10,PM2.5
527,苏州市,2014-08-31 21:00,54,良,PM10
528,南通市,2014-08-31 21:00,39,优,None
529,连云港市,2014-08-31 21:00,22,优,None
530,淮安市,2014-08-31 21:00,24,优,None
531,盐城市,2014-08-31 21:00,22,优,None
532,扬州市,2014-08-31 21:00,49,优,None
533,镇江市,2014-08-31 21:00,55,良,PM10,PM2.5
534,泰州市,2014-08-31 21:00,63,良,PM2.5
535,宿迁市,2014-08-31 21:00,28,优,None
536,杭州市,2014-08-31 21:00,88,良,PM2.5
537,宁波市,2014-08-31 21:00,31,优,None
538,温州市,2014-08-31 21:00,45,优,None
539,嘉兴市,2014-08-31 21:00,44,优,None
540,湖州市,2014-08-31 21:00,54,良,PM2.5
541,金华市,2014-08-31 21:00,34,优,None
542,衢州市,2014-08-31 21:00,64,良,PM2.5
543,舟山市,2014-08-31 21:00,35,优,None
544,台州市,2014-08-31 21:00,36,优,None
545,丽水市,2014-08-31 21:00,47,优,None
546,绍兴市,2014-08-31 21:00,65,良,PM2.5
547,合肥市,2014-08-31 21:00,32,优,None
548,芜湖市,2014-08-31 21:00,79,良,PM2.5
549,马鞍山市,2014-08-31 21:00,63,良,PM10
550,福州市,2014-08-31 21:00,55,良,PM10
551,厦门市,2014-08-31 21:00,50,优,None
552,泉州市,2014-08-31 21:00,130,轻度污染,PM10
553,南昌市,2014-08-31 21:00,78,良,PM10
554,九江市,2014-08-31 21:00,93,良,PM10
555,济南市,2014-08-31 21:00,198,中度污染,PM2.5
556,青岛市,2014-08-31 21:00,40,优,None
557,淄博市,2014-08-31 21:00,169,中度污染,PM2.5
558,枣庄市,2014-08-31 21:00,69,良,PM10
559,东营市,2014-08-31 21:00,87,良,PM10,PM2.5
560,烟台市,2014-08-31 21:00,45,优,None
561,潍坊市,2014-08-31 21:00,66,良,PM10
562,济宁市,2014-08-31 21:00,83,良,PM2.5
563,泰安市,2014-08-31 21:00,97,良,PM2.5
564,威海市,2014-08-31 21:00,50,优,None
565,日照市,2014-08-31 21:00,31,优,None
566,莱芜市,2014-08-31 21:00,248,重度污染,PM2.5
567,临沂市,2014-08-31 21:00,65,良,PM10
568,德州市,2014-08-31 21:00,118,轻度污染,PM2.5
569,聊城市,2014-08-31 21:00,160,中度污染,PM2.5
570,滨州市,2014-08-31 21:00,145,轻度污染,PM2.5
571,菏泽市,2014-08-31 21:00,95,良,PM2.5
572,郑州市,2014-08-31 21:00,67,良,PM10
573,开封市,2014-08-31 21:00,84,良,PM10
574,洛阳市,2014-08-31 21:00,59,良,PM10
575,平顶山市,2014-08-31 21:00,56,良,PM10
576,安阳市,2014-08-31 21:00,75,良,PM2.5
577,焦作市,2014-08-31 21:00,55,良,PM10
578,三门峡市,2014-08-31 21:00,56,良,PM10
579,武汉市,2014-08-31 21:00,22,优,None
580,宜昌市,2014-08-31 21:00,34,优,None
581,荆州市,2014-08-31 21:00,51,良,PM10
582,长沙市,2014-08-31 21:00,60,良,PM2.5
583,株洲市,2014-08-31 21:00,85,良,PM2.5
584,湘潭市,2014-08-31 21:00,57,良,PM10
585,岳阳市,2014-08-31 21:00,54,良,PM10
586,常德市,2014-08-31 21:00,32,优,None
587,张家界市,2014-08-31 21:00,37,优,None
588,广州市,2014-08-31 21:00,51,良,PM10
589,韶关市,2014-08-31 21:00,36,优,None
590,深圳市,2014-08-31 21:00,28,优,None
591,珠海市,2014-08-31 21:00,27,优,None
592,汕头市,2014-08-31 21:00,23,优,None
593,佛山市,2014-08-31 21:00,55,良,PM10
594,江门市,2014-08-31 21:00,39,优,None
595,湛江市,2014-08-31 21:00,16,优,None
596,茂名市,2014-08-31 21:00,22,优,None
597,肇庆市,2014-08-31 21:00,34,优,None
598,惠州市,2014-08-31 21:00,40,优,None
599,梅州市,2014-08-31 21:00,51,良,PM10
600,汕尾市,2014-08-31 21:00,15,优,None
601,河源市,2014-08-31 21:00,32,优,None
602,阳江市,2014-08-31 21:00,40,优,None
603,清远市,2014-08-31 21:00,38,优,None
604,东莞市,2014-08-31 21:00,32,优,None
605,中山市,2014-08-31 21:00,21,优,None
606,潮州市,2014-08-31 21:00,74,良,PM2.5
607,揭阳市,2014-08-31 21:00,32,优,None
608,云浮市,2014-08-31 21:00,14,优,None
609,南宁市,2014-08-31 21:00,52,良,PM10
610,柳州市,2014-08-31 21:00,46,优,None
611,桂林市,2014-08-31 21:00,74,良,PM2.5
612,北海市,2014-08-31 21:00,23,优,None
613,海口市,2014-08-31 21:00,14,优,None
614,三亚市,2014-08-31 21:00,22,优,None
615,重庆市,2014-08-31 21:00,59,良,PM10
616,成都市,2014-08-31 21:00,49,优,None
617,自贡市,2014-08-31 21:00,80,良,PM2.5
618,攀枝花市,2014-08-31 21:00,57,良,PM10
619,泸州市,2014-08-31 21:00,72,良,PM2.5
620,德阳市,2014-08-31 21:00,29,优,None
621,绵阳市,2014-08-31 21:00,34,优,None
622,南充市,2014-08-31 21:00,70,良,PM2.5
623,宜宾市,2014-08-31 21:00,73,良,PM2.5
624,贵阳市,2014-08-31 21:00,51,良,PM10
625,遵义市,2014-08-31 21:00,65,良,PM10
626,昆明市,2014-08-31 21:00,62,良,PM10
627,曲靖市,2014-08-31 21:00,44,优,None
628,玉溪市,2014-08-31 21:00,51,良,PM10
629,拉萨市,2014-08-31 21:00,57,良,PM10
630,西安市,2014-08-31 21:00,71,良,PM10
631,铜川市,2014-08-31 21:00,61,良,PM10
632,宝鸡市,2014-08-31 21:00,90,良,PM2.5
633,咸阳市,2014-08-31 21:00,53,良,PM10
634,渭南市,2014-08-31 21:00,36,优,None
635,延安市,2014-08-31 21:00,70,良,PM10
636,兰州市,2014-08-31 21:00,64,良,PM10
637,嘉峪关市,2014-08-31 21:00,43,优,None
638,金昌市,2014-08-31 21:00,36,优,None
639,西宁市,2014-08-31 21:00,57,良,PM10
640,银川市,2014-08-31 21:00,61,良,PM10
641,石嘴山市,2014-08-31 21:00,52,良,PM10
642,乌鲁木齐市,2014-08-31 21:00,72,良,PM10
643,克拉玛依市,2014-08-31 21:00,64,良,PM10
644,库尔勒市,2014-08-31 21:00,97,良,PM10
645,北京市,2014-08-31 20:00,93,良,PM2.5
646,天津市,2014-08-31 20:00,74,良,PM2.5
647,石家庄市,2014-08-31 20:00,92,良,PM2.5
648,唐山市,2014-08-31 20:00,54,良,PM10
649,秦皇岛市,2014-08-31 20:00,39,优,None
650,邯郸市,2014-08-31 20:00,93,良,PM2.5
651,邢台市,2014-08-31 20:00,79,良,PM2.5
652,保定市,2014-08-31 20:00,127,轻度污染,PM2.5
653,承德市,2014-08-31 20:00,60,良,PM10
654,沧州市,2014-08-31 20:00,66,良,PM10
655,廊坊市,2014-08-31 20:00,82,良,PM2.5
656,衡水市,2014-08-31 20:00,110,轻度污染,PM2.5
657,张家口市,2014-08-31 20:00,41,优,None
658,太原市,2014-08-31 20:00,57,良,PM10
659,大同市,2014-08-31 20:00,64,良,PM2.5
660,阳泉市,2014-08-31 20:00,132,轻度污染,PM2.5
661,长治市,2014-08-31 20:00,59,良,PM2.5
662,临汾市,2014-08-31 20:00,63,良,PM2.5
663,呼和浩特市,2014-08-31 20:00,62,良,PM10
664,包头市,2014-08-31 20:00,55,良,PM10
665,赤峰市,2014-08-31 20:00,80,良,PM2.5
666,鄂尔多斯市,2014-08-31 20:00,77,良,PM2.5
667,沈阳市,2014-08-31 20:00,61,良,PM10
668,大连市,2014-08-31 20:00,27,优,None
669,鞍山市,2014-08-31 20:00,52,良,PM10
670,抚顺市,2014-08-31 20:00,74,良,PM10
671,本溪市,2014-08-31 20:00,63,良,PM10
672,丹东市,2014-08-31 20:00,37,优,None
673,锦州市,2014-08-31 20:00,59,良,PM10
674,营口市,2014-08-31 20:00,40,优,None
675,盘锦市,2014-08-31 20:00,56,良,PM10
676,葫芦岛市,2014-08-31 20:00,53,良,PM10
677,长春市,2014-08-31 20:00,100,良,PM10
678,吉林市,2014-08-31 20:00,69,良,PM10
679,哈尔滨市,2014-08-31 20:00,61,良,PM10
680,齐齐哈尔市,2014-08-31 20:00,54,良,PM10
681,大庆市,2014-08-31 20:00,53,良,PM10
682,牡丹江市,2014-08-31 20:00,73,良,PM10
683,上海市,2014-08-31 20:00,45,优,None
684,南京市,2014-08-31 20:00,57,良,PM2.5
685,无锡市,2014-08-31 20:00,64,良,PM10
686,徐州市,2014-08-31 20:00,47,优,None
687,常州市,2014-08-31 20:00,61,良,PM10
688,苏州市,2014-08-31 20:00,63,良,PM2.5
689,南通市,2014-08-31 20:00,46,优,None
690,连云港市,2014-08-31 20:00,24,优,None
691,淮安市,2014-08-31 20:00,23,优,None
692,盐城市,2014-08-31 20:00,19,优,None
693,扬州市,2014-08-31 20:00,52,良,PM2.5
694,镇江市,2014-08-31 20:00,62,良,PM10
695,泰州市,2014-08-31 20:00,59,良,PM2.5
696,宿迁市,2014-08-31 20:00,29,优,None
697,杭州市,2014-08-31 20:00,87,良,PM2.5
698,宁波市,2014-08-31 20:00,32,优,None
699,温州市,2014-08-31 20:00,44,优,None
700,嘉兴市,2014-08-31 20:00,47,优,None
701,湖州市,2014-08-31 20:00,60,良,PM10
702,金华市,2014-08-31 20:00,43,优,None
703,衢州市,2014-08-31 20:00,70,良,PM2.5
704,舟山市,2014-08-31 20:00,32,优,None
705,台州市,2014-08-31 20:00,36,优,None
706,丽水市,2014-08-31 20:00,50,优,None
707,绍兴市,2014-08-31 20:00,64,良,PM2.5
708,合肥市,2014-08-31 20:00,66,良,PM10
709,芜湖市,2014-08-31 20:00,79,良,PM2.5
710,马鞍山市,2014-08-31 20:00,70,良,PM2.5
711,福州市,2014-08-31 20:00,51,良,PM10
712,厦门市,2014-08-31 20:00,43,优,None
713,泉州市,2014-08-31 20:00,131,轻度污染,PM10
714,南昌市,2014-08-31 20:00,73,良,PM10
715,九江市,2014-08-31 20:00,105,轻度污染,PM10
716,济南市,2014-08-31 20:00,185,中度污染,PM2.5
717,青岛市,2014-08-31 20:00,48,优,None
718,淄博市,2014-08-31 20:00,172,中度污染,PM2.5
719,枣庄市,2014-08-31 20:00,64,良,PM10
720,东营市,2014-08-31 20:00,109,轻度污染,PM2.5
721,烟台市,2014-08-31 20:00,42,优,None
722,潍坊市,2014-08-31 20:00,63,良,PM10
723,济宁市,2014-08-31 20:00,66,良,PM10
724,泰安市,2014-08-31 20:00,89,良,PM2.5
725,威海市,2014-08-31 20:00,42,优,None
726,日照市,2014-08-31 20:00,36,优,None
727,莱芜市,2014-08-31 20:00,325,严重污染,PM2.5
728,临沂市,2014-08-31 20:00,64,良,PM10
729,德州市,2014-08-31 20:00,97,良,PM2.5
730,聊城市,2014-08-31 20:00,145,轻度污染,PM2.5
731,滨州市,2014-08-31 20:00,140,轻度污染,PM2.5
732,菏泽市,2014-08-31 20:00,97,良,PM2.5
733,郑州市,2014-08-31 20:00,73,良,PM10
734,开封市,2014-08-31 20:00,68,良,PM10
735,洛阳市,2014-08-31 20:00,52,良,PM10
736,平顶山市,2014-08-31 20:00,56,良,PM10
737,安阳市,2014-08-31 20:00,65,良,PM2.5
738,焦作市,2014-08-31 20:00,46,优,None
739,三门峡市,2014-08-31 20:00,60,良,PM10
740,武汉市,2014-08-31 20:00,30,优,None
741,宜昌市,2014-08-31 20:00,41,优,None
742,荆州市,2014-08-31 20:00,47,优,None
743,长沙市,2014-08-31 20:00,65,良,PM2.5
744,株洲市,2014-08-31 20:00,92,良,PM2.5
745,湘潭市,2014-08-31 20:00,65,良,PM10
746,岳阳市,2014-08-31 20:00,54,良,PM10
747,常德市,2014-08-31 20:00,38,优,None
748,张家界市,2014-08-31 20:00,42,优,None
749,广州市,2014-08-31 20:00,49,优,None
750,韶关市,2014-08-31 20:00,39,优,None
751,深圳市,2014-08-31 20:00,38,优,None
752,珠海市,2014-08-31 20:00,39,优,None
753,汕头市,2014-08-31 20:00,25,优,None
754,佛山市,2014-08-31 20:00,42,优,None
755,江门市,2014-08-31 20:00,35,优,None
756,湛江市,2014-08-31 20:00,16,优,None
757,茂名市,2014-08-31 20:00,23,优,None
758,肇庆市,2014-08-31 20:00,41,优,None
759,惠州市,2014-08-31 20:00,45,优,None
760,梅州市,2014-08-31 20:00,62,良,PM10
761,汕尾市,2014-08-31 20:00,24,优,None
762,河源市,2014-08-31 20:00,30,优,None
763,阳江市,2014-08-31 20:00,33,优,None
764,清远市,2014-08-31 20:00,36,优,None
765,东莞市,2014-08-31 20:00,26,优,None
766,中山市,2014-08-31 20:00,20,优,None
767,潮州市,2014-08-31 20:00,59,良,PM2.5
768,揭阳市,2014-08-31 20:00,30,优,None
769,云浮市,2014-08-31 20:00,15,优,None
770,南宁市,2014-08-31 20:00,57,良,PM10
771,柳州市,2014-08-31 20:00,74,良,PM10
772,桂林市,2014-08-31 20:00,74,良,PM2.5
773,北海市,2014-08-31 20:00,23,优,None
774,海口市,2014-08-31 20:00,15,优,None
775,三亚市,2014-08-31 20:00,27,优,None
776,重庆市,2014-08-31 20:00,62,良,PM10
777,成都市,2014-08-31 20:00,37,优,None
778,自贡市,2014-08-31 20:00,69,良,PM2.5
779,攀枝花市,2014-08-31 20:00,41,优,None
780,泸州市,2014-08-31 20:00,61,良,PM10
781,德阳市,2014-08-31 20:00,19,优,None
782,绵阳市,2014-08-31 20:00,27,优,None
783,南充市,2014-08-31 20:00,62,良,PM2.5
784,宜宾市,2014-08-31 20:00,60,良,PM2.5
785,贵阳市,2014-08-31 20:00,51,良,PM10
786,遵义市,2014-08-31 20:00,67,良,PM10
787,昆明市,2014-08-31 20:00,55,良,PM10
788,曲靖市,2014-08-31 20:00,41,优,None
789,玉溪市,2014-08-31 20:00,26,优,None
790,拉萨市,2014-08-31 20:00,39,优,None
791,西安市,2014-08-31 20:00,58,良,PM10
792,铜川市,2014-08-31 20:00,58,良,PM10
793,宝鸡市,2014-08-31 20:00,90,良,PM2.5
794,咸阳市,2014-08-31 20:00,50,优,None
795,渭南市,2014-08-31 20:00,42,优,None
796,延安市,2014-08-31 20:00,60,良,PM10
797,兰州市,2014-08-31 20:00,61,良,PM10
798,嘉峪关市,2014-08-31 20:00,28,优,None
799,金昌市,2014-08-31 20:00,37,优,None
800,西宁市,2014-08-31 20:00,68,良,PM10
801,银川市,2014-08-31 20:00,68,良,PM10
802,石嘴山市,2014-08-31 20:00,30,优,None
803,乌鲁木齐市,2014-08-31 20:00,62,良,PM10
804,克拉玛依市,2014-08-31 20:00,56,良,PM10
805,库尔勒市,2014-08-31 20:00,95,良,PM10
806,北京市,2014-08-31 19:00,90,良,PM2.5
807,天津市,2014-08-31 19:00,72,良,PM2.5
808,石家庄市,2014-08-31 19:00,92,良,PM2.5
809,唐山市,2014-08-31 19:00,52,良,PM10
810,秦皇岛市,2014-08-31 19:00,37,优,None
811,邯郸市,2014-08-31 19:00,88,良,PM2.5
812,邢台市,2014-08-31 19:00,79,良,PM10
813,保定市,2014-08-31 19:00,125,轻度污染,PM2.5
814,承德市,2014-08-31 19:00,55,良,PM10,PM2.5
815,沧州市,2014-08-31 19:00,60,良,PM10
816,廊坊市,2014-08-31 19:00,74,良,PM2.5
817,衡水市,2014-08-31 19:00,102,轻度污染,PM2.5
818,张家口市,2014-08-31 19:00,36,优,None
819,太原市,2014-08-31 19:00,51,良,PM10
820,大同市,2014-08-31 19:00,63,良,PM2.5
821,阳泉市,2014-08-31 19:00,112,轻度污染,PM10,PM2.5
822,长治市,2014-08-31 19:00,58,良,PM2.5
823,临汾市,2014-08-31 19:00,57,良,PM2.5
824,呼和浩特市,2014-08-31 19:00,57,良,PM10
825,包头市,2014-08-31 19:00,49,优,None
826,赤峰市,2014-08-31 19:00,80,良,PM2.5
827,鄂尔多斯市,2014-08-31 19:00,72,良,PM2.5
828,沈阳市,2014-08-31 19:00,67,良,PM10
829,大连市,2014-08-31 19:00,26,优,None
830,鞍山市,2014-08-31 19:00,59,良,PM10
831,抚顺市,2014-08-31 19:00,76,良,PM10
832,本溪市,2014-08-31 19:00,63,良,PM10
833,丹东市,2014-08-31 19:00,38,优,None
834,锦州市,2014-08-31 19:00,53,良,PM10
